rating,reviewContent
1,"I'm sorry I bought a virus-damaged goods shop, I sold it for a replacement"
1,"Flashdisk zonk, I wish you luck, I'm not sincere, the world and the hereafter, the power bank can"
1,"funds returned, check funds have not been received, please don't be disappointed"
1,fill in mp tomorrow format according to price
1,"the heart of a prospective gold buyer deserves to be wet, please follow up with lazada"
1,send slow
1,former yes
1,hard to read
1,"It's so bad, hufff"
1,a flash drive that doesn't use the ntfs format
1,disappointed a little check sanctions
1,"it's true, sony panasonic, the title of sony inch, the picture of the panasonic, the description of inch, is really cool"
1,product received please replace
1,ready ready good quality goods term price let's order immediately send quickly complicated thank you
1,"non-original items, the contents of the file are damaged"
1,send pork
1,"The item was fast, ordered yesterday, so far delivered, okay. Try the anti-virus, rendemm, activate it when you install the anti-virus program, enter the activation code by web incorect, it's strange, the hard disk copy data, only mb capacity, just minutes"
1,don't use it
1,"hy, the item is in accordance with the advertisement, then the installment terms or not"
1,how about credit
1,how about installment credit?
1,very slow to send
1,"physically okay, the battery is soaked"
1,"TV remote died, didn't use it when I came, I asked for it back, I had to call the courier, he said, pull the unit until now, pick up items TV vendor please seller help follow up"
1,"I'm disappointed that I don't save files, even though it doesn't measure GB, I don't save files"
1,usb read laptop doesn't read tv file type mp sound satisfied hot fast
1,sometimes read sometimes not
1,title nvidia gt mx intel graphics
1,I'm disappointed
1,star of love message tv coocaa inch tv samsung inch tv return funds return lazada send goods checks return items wait for check funds just close lazada
1,"Estimating when shopping Lazada sends estimates already like that, the hard disk sometimes supports it sometimes"
1,tv sound explosion explosion explosion change
1,"Very disappointed, the item according to the message, the message, the model type, send the type"
1,"Suggestions for buying shop goods when the stock runs out, the shop sends delicious goods"
1,bonus bracket
1,frustrated
1,bad stuff
1,buy disappointed
1,Waiting for the day when the process is not sent via gojek
1,"Disappointed, the item matches the picture ordered by Toshiba, the cellphone is packed, the seal is unsealed"
1,function
1,computer reading function
1,packing bubble wrap send the island the result of the broken screen return disappointed
1,"Goods received. Good packaging. When the test played the video, the minute it didn't play, the quality of the goods was bad"
1,write buy get send just really disappointed lie
1,"Buy a damaged TV, slow respond to remote, claim warranty, where do you contact, regret buying TCL"
1,"This seller is a mess, the goods ordered, sent, paid, you know, it's better to buy a split shop when the event is not thorough, seller"
1,it's so good for weeks using flashdisk detect laptop
1,"Good stuff, kerosene, mes hardist, just chasing is wrong, thanks"
1,Order gb gb unfortunately it doesn't save data really disappointed thank you lazada
1,goods come out dos lcd vertical lines disappointed please clock
1,when ordering whh external hd cancel lazada sms email notification
1,"Goods received, defects, defects, defects, badly damaged, LED TV"
1,nol binatang total waste of money i bought two coz they are so cheap not much to lose tried to copy music and then photos across from my laptop to each only a few of each of the files transferred the rest i could not then tried on a genuine sandisk flash drive and all went across smoothly and far more quickly too cheap to bother asking for refund off to gramedia to buy what i know to be a genuine brand service from the seller was excellent tho
1,flashdisk function file in flashdisk error can't open flashdisk contents not real capacity because for system gb it doesn't contain system contents it's bad when I reset the corrupted file the item returns real bad quality
1,"Ordered December, haven't sent it yet, please serve, very disappointed"
1,the position is already using os win gun
1,"I want to move the file, the file is dregs"
1,according to the picture according to the script
1,lost partition according to promo t
1,wear it
1,"bad stuff doesn't match the contents of the file, it doesn't read, it's gone"
1,"buy on december, give an estimate of the goods, please delay the date of the postponement of january, the delay of january, the goods have not yet been received"
1,"Buy a deceptive seller, the victim's brain is stable, the base is out of stock"
1,order date december the item hasn't arrived call from the express office cb courier info telp I'm not on my cell phone always stand by the lurah's address info address no courier lurah direct lurah's address I don't have the package day from lazada I accept I'm afraid the person inside please pay attention to the courier from lazada to get service thx
1,"sent super fast, unfortunately the shipping fee is really expensive, the item is ok, it's defective, hopefully it lasts, thanks ninja"
1,computer reading unit
1,"bad, the computer virus restarts because of using a flashdisk"
1,flashdisk to save data immediately error read book
1,"I'm sorry, bro, the TV doesn't turn on, why does it still return, because it came this afternoon, I tried the TV function not working"
1,bintang
1,broken led screen
1,fd disabled
1,disappointed to buy canvio ready to send canvio basics selling different prices different features really disappointed
1,"I received the goods until my husband complained that I could connect the USB using a USB flash drive using a USB connection cable for my brain, I really could write, connect AV, connect USB, don't plug in the back, it makes me feel just put it back, I'm disappointed, I thought the TV was good, I don't know."
1,"The flashdisk is fake, the readable save file is missing"
1,"received the goods on September, the LED was broken, please return the goods on September, now the process is asking for the process to return the funds, the name of Fik Putra Lubis"
1,"Items damaged, cracked, function normally"
1,"how about the goods, not notification of goods received, not receiving goods, try to work together"
1,morning received sharp led lc tv le i jne open broken screen message receipt number bro no telp pt ecart thank you
1,"the item doesn't work, what's the seller's responsibility?"
1,sy kecewa barang doesn't pack in my tukar
1,How do you receive system items?
1,the flashdisk doesn't save the video
1,Disappointed broken function item
1,"I bought it for a few weeks, used it, got an error, didn't save, I was disappointed"
1,"Items don't send to the area, stay in order to pay, free shipping. Features like the impression of the order"
1,sales that save g kg g
1,bad stuff doesn't contain songs
1,"Send quickly, dear, the goods do not match the hands-free, the flash drive is written as GB, send GB is bad, unfortunately, the otg light is normal"
1,"I ordered June, send the standard now, but I haven't been sorry for the first star"
1,"Sir, the goods are damaged, don't send them"
1,buy a flashdisk using how to complain about compensation
1,"Disappointed, original GB, I don't know fake GB capacity, I'm not afraid of sin, selling online is a lie"
1,"I've already returned, bro, wrong order, just refunded."
1,"Expensive purchased goods, please replace the purchased goods"
1,"The goods are packaged neatly, unfortunately, I can't use them because my eyes are wide, what do I do with cellphones?"
1,fake flash disk my tutorial video file is directly corrupted
1,"I'm sorry, the flash doesn't match the contents of the GB, I sent GB really, bro, so that the stock runs out quickly, if you trade, it's true, honest, trustworthy consumers, don't lie, you lie, there's no blessing in trading, I'm a deceitful shopper, disappointed"
1,ken I got an error I can't use it
1,"bro, I've got the goods"
1,just write gb when open gb disappointed
1,"it's bad you don't read, buy if the price doesn't make sense"
1,Lazada factory defect tv
1,thank you
1,"When I bought Lazada products, I was disappointed that I canceled my order from Lazada on May, June, I received money, tel cs, I was disappointed"
1,usb is not connected
1,good stuff really love jne send
1,disappointed to buy the file entered the error
1,"ordered on January, estimated date of January, the goods have not arrived, the status has been sent by post, receipt number, check the goods receipt, how about lazada, if the goods don't confirm, please"
1,"I ordered cea usb gb, send a usb gb headset, my item was returned tfk according to the message"
1,Send purchase date
1,recommended order current date brg blm cs not satisfied told me to wait for goods to send long estimated goods order order goods lazada satisfied
1,frustrated
1,"How come it's weird, the status of Lazada, the goods sent, the receipt number for the Indonesian postal check, the receipt number, it doesn't register, it doesn't track it, if it's sent, write the status for sending the consumer, wait if the stock runs out ready, try Lazada, review the store selling consumer products disappointed because people shop online, Lazada, thanks, Lazada"
1,"Disappointed with the item, it's too late to send the sim card, the sim card doesn't read the fragile item, I regret buying the item"
1,trick buying buy canvio ready to send canvio basics selling different really disappointed
1,goods received damaged product broken lcd can be sent selling lazada claims only tomorrow left goods
1,the fan sounds really bad
1,"My message arrived even though I paid, it hasn't been sent yet"
1,"the flashdisk saves the file, the data is lost, save it"
1,force star
1,"Send estimate, Monday, February, notification message, cancel message, change schedule, send date, February to just Saturday, February. Review the goods, buy gb free gb, honey, use gb in the contents of photos of people in serious thesis sessions, sell disappointed, send and change the status of the gb content, use gb format, seriously buy gb cmn gb lazada please help seler like just looking for cheap and good quality"
1,"Disappointed to buy a TV with HDR features, I'm looking to set the HDR bar or not, the TV supports HDR, does the specs show support for HDR, call the cs, don't understand HDR"
1,function item
1,use it crashed even though it never crashed
1,limit of sending please confirm failed afraid to buy sent
1,head gb
1,Send items without the hands-free bonus
1,sending the battery doesn't match the reality disappointed
1,bad stuff doesn't work
1,Damaged items Detect Diconnect Windows Returns
1,buy waste of money bro
1,use the antenna please answer buy
1,How come you got the bonus smartphone or not?
1,ordered item des date wrong color return change color lazada system replacement item send des date wait for confirmation lazada item send address lazada negligent times natural change period rating replacement item
1,stlh t
1,Capacity error items according to tera
1,"buy, try to save the file, don't copy it, it's like a corrupted file, the capacity is according to the tera, even if you check the tera, try repartitioning, it's really using mb gb, just display it, decorate the wall, seal it, because you're too lazy to open it, when you're rich, you're disappointed with shopping"
1,already chat lazada cs answer dissatisfied tends to lazada cs don't go to school chat lgs disconnect when employee recruitment please pay attention to ethical manners
1,"Bro, I ordered the TV until noon and came home from work at that time and then opened the TV, it turned out that the TV was badly cracked, packed with warehouse wood, sent it, I checked the LCD TV, it's safe, the process is replaced, bro"
1,broken goods led
1,hr from estimation of brg not yet tracking package complaint lazada pos Indonesia wrong service priority chat cs solution sorry wait forgot forgot to buy tv
1,January dating messages
1,how come kiss gb or not gb
1,siomi charger real flash dist stuff bluetooth flashdisk stuff is damaged aka not using how to sell goods don't buy recommendations
1,frustrated
1,"I'm sorry, bro, I'm selling it, it's true, I don't use the flash drive"
1,lazada is wrong big online center outside jabodetabek g can buy products like tv how do we feel free to shop lazada because not all items are bargain we can buy
1,whether lazada cicil
1,"After trying externally, reading external hard drives, reading external Windows laptops, Windows, I plan to return to Lazada"
1,good stuff according to capacity disappointed
1,"don't copy files, don't slam ntfs format"
1,"Wow, it's hard"
1,"buy money back, it's better to just cancel"
1,"bad stuff, copying files, playing process, stuck in the middle of bad quality"
1,"damaged goods don't function, OTG doesn't function, put in a PC, laptop, error, sell damaged goods, boss"
1,December december package received ark bulky delivery service please follow up disappointed lazada
1,"Just a recommendation, why is the flash drive not suitable for buying a GB, check the GB, just pack it hemztt"
1,"Just cancel the bomb item, accept the actual delivery limit"
1,live goods
1,order gbgb disappointed to give up shopping at shops people don't trust
1,the tv is totally dead on the return
1,How about direct installments without using a credit card?
1,"fast file transfer, refund, rush flower box"
1,disappointed flashdisk not really damaged virus gave up buying again
1,ready stock g then fill tb g
1,
1,the goods according to the description are safe genuine sad disappointed jne delivery service is responsible
1,good stuff
1,"the TV is broken, the error is how to set the TV, how can I not, how about the warranty booklet?"
1,
1,support dvb digital broadcasting t return refuse or responsibility for defects asuu trash
1,"sending it sucks, big stuff like that, packing plastic wrap, packing wood, it's a loss"
1,bad stuff
1,the flash disk is damaged and not used
1,according to the picture
1,"the data can't be read, after copying, then the data is lost, just send the goods"
1,Please help with the goods. Receive the wooden packaging
1,condition of goods vs color red black measure the image model
1,"the flashdisk is damaged, can't save files, more files are damaged, bro"
1,"Returning the laptop hasn't been for a week, the screen is already blank"
1,"how many mb flashdisk, look at the screenshot, it's fake, it doesn't format it"
1,already got two errors
1,"Please help with the bomb item, I'm waiting, it won't come, please pay attention, thank you"
1,"I'm very disappointed, please be careful to send samples of goods waiting to be satisfied"
1,it's bad that the TV sits according to the picture of the complaint Lazada sent it back sat told to return goods Lazada ware house buy online efficiently not the house is complicated to order returns
1,"the price is expensive, the function of the truck is so bad, not recommended"
1,"the flash drive sells the function of using it to save data, the flash drive is satisfied buying the way to throw it away"
1,think of the sin of selling damaged goods
1,"it's not the office product key, it's a trial, bro"
1,tv sony
1,"I swear I was really disappointed yesterday that Lazada bought a flashdisk using a copy of the file, the shortcut doesn't appear, it doesn't compare to the high price"
1,totally dead
1,damaged easily
1,"when the product arrives, it's okay, the hose is gone, the data can't be read, aka it's damaged, check, bro, the seller must be really ori, fd abal abal can't use it, it's a loss"
1,Goods received in damaged condition Monitor broke Return return Please attach shop phone number How to respond again
1,I used to be a virus
1,late delivery ud item ny said late delivery tv condition overall ok ad beret scuffed inside scratched condition please next time when sending y check loss consumer quality check is good
1,order December date via gosend the day of receiving the flashdisk please respond please help
1,tv accept install minutes totally dead turn on please help xiaomi technician
1,goods but don't support data crossing over comments comments here are fake all products are disappointed to buy
1,disappointed when the screen broke
1,Hard disk cover according to the product description
1,fake goods I bought
1,"Standard smart TV can't wait to find a smart TV dongle, it's complicated to use the internet, Xiomi Smart is stupid"
1,coocaa tv okay according to the specs disappointed ordered a pes tv type unit sent wrong type tv report return lazada returned the money sent the correct item bought at a good price promo and wait for the promo night to return the money don't buy the promo price
1,"try copying and pasting the file, the flash disk has been successful in copying the file"
1,"the goods arrived neatly quickly, I don't know the quality, give me a star"
1,"Flashdisk is not used if saving files is corrupt, it's not worth it"
1,the seller sent the wrong item sent type a
1,"wow, it's good, the flash drive is corrupt, it just reads the gb ajib"
1,"use your brain if you sell it, think about buying orange instead of changing it to a handyman"
1,"I'm disappointed, I'm disappointed, I've bought it"
1,"Order on August, send on August, it's suitable for chatting with cs, don't understand Amsiong x ahhh"
1,"use the flash, return it, sis"
1,"the packing is good, the item is ok according to the picture, unfortunately I'm not disappointed huft"
1,according to the picture
1,compensation for damaged goods
1,the goods arrive not according to the order how to respond
1,bad damaged goods send please buy goods
1,write gb open cm gb disappointed
1,"Small plugs can't have to use a USB cable plus it makes my cellphone complicated, it's already a Samsung A"
1,"TV rental ps, you know, when you're disappointed, the good stuff isn't defective, hopefully it lasts"
1,goods received
1,"The flash drive is not used when I enter the data, it doesn't read, I'm disappointed"
1,"The flashdisk doesn't have bad contents, it's a lie, I hope it will be punished, aamiin"
1,"files transferred to the flashdisk are lost, no loss"
1,"it's cheap, don't use honest business, so I get lots of luck, amen"
1,use it several times directly kp
1,"If you don't use damaged goods, it's better to buy martabak"
1,refund
1,where another my file
1,"I'm really annoyed that the OS has been installed, the problem is reinstalling, the problem is still bringing the service center to the end"
1,the goods are good according to the message
1,goods have not received
1,National warranty Dr. Lenovo bought a purchase receipt for a warranty claim thx u
1,no goods
1,"the tv hangs aka sometimes it turns on sometimes it turns off boss I've already looked for the address for the Bandung service center, the TV is disabled, I don't know if you're responsible"
1,I haven't ordered the goods yet.
1,"the goods arrived well, gc, min, watching TV, give me a break, oh my god"
1,fast corrupted file speed mbps flash fake
1,"The package accepts the victim, this is a fake product, please buy a cheap price, the price is cheap, the falhsdisk is not used as a trick if you report it is mandatory so that the consumer loses"
1,tv stopped working in days samsung technician visits later took a week to arrange agree it still doesn t work then spent hours and hours trying to get customer service to help collect it replace the faulty unit now i have to take a very large tv to a courier shop km away to pay to have it sent back to then be considered for my money back terrible customer service
1,"It didn't take a minute for the order to be canceled, but I sent it, I thought I couldn't install Netflix, etc., because it's pure Android, if you buy it, it's better to look for a real smart TV"
1,It's broken and can't read the HDD
1,panasonic sony
1,items can not be used
1,"Be careful, I'm really disappointed that I trusted Lazada, the goods have been canceled, the status of the goods sent is really confusing"
1,"I'm really disappointed, how can I plug in the laptop?"
1,"the file transfer is badly corrupted, the machine thinks"
1,"The goods sent were damaged, the TV panel was cracked, how come, Lazada didn't check the goods sent, disappointed, plus the return process was complicated, the big TV misti brought the post office, no customer solutions, it made it difficult to regret shopping"
1,lazada juan koplak goods received said thank you
1,giga capacity according to giga image
1,items damaged files in read
1,"Bad service. The estimated date of sending the goods hasn't been shopping, think about it, look for an online shop, it's your responsibility"
1,"I don't want to give a star, the item doesn't match the writing, the song content is full, I can't read it, I'm lazy, I'm lazy"
1,"Send the Hooq Voucher Code Fruit Buy the Xiaomi TV unit, the Hooq Voucher Code sells, disappointed. Buying units for the Xiaomi TV, the Hooq Voucher Code, is disappointed, lures, subscribes to the Hooq subscription voucher code, if you don't sell the TV, just suggest entering."
1,"the najong flashdisk is damaged, moving the document, uh, when I move it, I can't delete it, I can't"
1,I don't use it even though I bought it
1,full order shop name lazada order lazada fast delivery order august wednesday evening hand delivery august friday lazada hand late monday night hopefully efficiency level
1,Disappointed flashdisk sent MHL Micro SD sent MLS The return process of the seller was negligent
1,"I'm really disappointed, Sis, when you cook the TV, it's already not showing pictures."
1,"Send the billing address, where do you go back and forth, don't ask me to pay"
1,as well as a warranty card selling writing complete wrong warranty card
1,"Disappointed, the item entered the flash video, checked the error, checked the original size of the flash, gb, mb, forced to trim mb, didn't use it"
1,the money message has been transferred the item is not
1,"received the notification, the item has been received, wait for confirmation"
1,flasdisk opo flasdisk ora iso open the contents of the file waste of money ae
1,estimate please send times disappointed service
1,"If you buy an otg flash drive, it can't work, it's just that you can use the flash drive, it's bad"
1,"Open the packaging, the monitor screen is broken, where is the complaint"
1,"Big capacity, no format, delete files, no warranty"
1,functional item to save data file corruption
1,"It's mb gigabytes, just be thankful"
1,"I'm disappointed that I bought it without using file protect, so I'm selling it"
1,bought eehhh two don't use cut pc file lost trash
1,product
1,send stupid like selling
1,Blur screen according to specifications
1,"the case is dented, the antenna is sent safely, fortunately, the function description doesn't match or does the Powerbank battery, the manual is in Chinese, I don't understand, try to help Google"
1,baca tv led
1,use the disappointed format
1,"sad, put the error file, replace the film, please brighten it"
1,anjrit ad voucher jtan click buy a unit of funds return to shopping at lazada
1,"I'm disappointed, the TV date hasn't arrived yet. When I check the email, I send it if it's not confirmed, so I'm not hopeful"
1,how about cicil
1,jan item
1,save data error is missing
1,"it's no wonder buy get a gift for a defective item, I hope it's used"
1,wrong send came uefi doesn't support sending flash bounces
1,"When I bought Lazada, I was really disappointed that my data moved and didn't open"
1,"Disappointed according to the order of the Polytron LED series, PLD send the PLD series, please seller be more careful so that the customer will be disappointed, the customer will return to exchange the process, I will force it to be accepted"
1,"Order the goods on Jan. North Jakarta, West Jakarta, Jan. Courier if you walk, I don't know"
1,don't ask ps
1,change
1,"If you are interested in ordering goods, please add whatsapp wa directly reseller, free delivery shop, Indonesia, thank you"
1,"lazada is really good to give an estimate for delivery on Dec. on Dec. haven't arrived yet, it's great. Lazada is good"
1,thx lazada goods are satisfied with lazada service hopefully the goods last
1,fake stuff doesn't use it at all the files moved are lost
1,no credit
1,sen sandisk send toshiba sen pcs send different brand recommended
1,bought a gb flash drive using mb no wonder it didn't read mb capacity disappointed
1,corrupt data save runs smoothly data lost destroyed mineh
1,recommend
1,how come copying photos on the phone memory sd card failed wadu error
1,bad thank you thank you
1,Disappointed I don't use it
1,try not to turn on
1,damaged goods
1,"the goods didn't arrive, paid via bank transfer, okay, thousands of rupiah, how about a refund"
1,peel
1,"the item according to the picture, how about m then"
1,there's a bit of an error in the file
1,goods not return function
1,Order gold color send silver
1,left of blitar city
1,items packing wood check disappointed green screen shadows warranty card also please how can I exchange the unit back the money
1,return the flash drive because it doesn't function skill please replace the item send the shop address send it back
1,complete producer support
1,bad service please lazada delete delivery service ninja express package really send send courier area car hold warehouse customer service ninja express professional ancurr ancurr principal service ninja express
1,"good tv, clear picture, clear sound, fast, neat packing, arrived really fast"
1,kecewa order nano to micro kirim nano to nano
1,disappointed shopping for goods received
1,bad
1,The product received according to the seller sent the wrong item
1,"Disappointed, the item is really bad, the save file is missing, the video file is saved, it doesn't play, soooo the item isn't used"
1,bad delivery already paid super slow postage more process id courier regret buying you know if the courier slug is good to buy splits
1,"TV turns off, returns, doesn't respond to break up, takes lazada to return goods until sold, no confirmation that lazada has broken up, reseller boss"
1,free bracket don't accept
1,"Do not buy a flash drive, reject goods, sell slow responses, complain back until the action bomb is now"
1,please help external hdd do read laptop macbook pc please exchange goods
1,"really disappointed, really disappointed, flash drive, send files, open corrupted files"
1,fix the laptop that doesn't
1,the song is playing
1,the most message is love loss
1,"The flash didn't work, I tested copying the film on the laptop fd, then I moved the laptop, the film had an error when playing the laptop, I couldn't try the film, I was disappointed"
1,file move flashdisk change file corrupted
1,hard disk wrap
1,"why don't you have the correct address, check the site, if the address is wrong, please check, buy goods together, buy no goods"
1,garbage goods actually gb capacity
1,in the week is totally dead
1,"not recommended seller, send a flash drive to use"
1,"it's bad that the item uses a ninja van packed with wood, the screen broke badly when I returned to use it, so I was charged a fee for packing the wood"
1,I'm disappointed virus
1,goods sent thank you lazada advice please send goods quickly
1,"the flash is not used to transfer photo data or mlh is blank, doesn't open, free handsfree, turns on split sech, cheap price if you don't use it, it's redundant"
1,"bro, how come the message receipt number isn't the receipt number, just the name of the delivery service"
1,"If you order pcs, why is the shipping fee only coming, but I have already paid for the pcs, please send the rest of the money back because I'm selling, don't let the lazada name be damaged, gra ky gin"
1,"Good item, lots of broken screens, exchange or not"
1,Transfer goods on November cs lazada doesn't respond
1,"Disappointed when I don't use it when I scan the files, the files are gone bad"
1,break down quickly
1,"Abkir goods are damaged, lazy to claim"
1,Ordered the date I haven't sent the money shop
1,Items received to move files are immediately lost when I return to replace them I know I'm not using it to count the hours please process the exchange again
1,"goods received the shadow of the left side, return jne, free shipping, please be responsible for lazada, thank you"
1,doesn't match the message
1,"Write specifically for Jabodetabek, available in the Lampung area, buy it, cancel it outside the area, if it's not written, it's not available in the area"
1,I confirm that I use K credit
1,used goods for sale indication of the file already filled in the contents of the autobackup software password wd file command file can file the command area of ​​Bangka backup cellphone photos gb pen pen kenko shrewd sell or not warranty card the goods have been returned please return the goods accordingly hopefully it will go bankrupt bankrupt bankrupt
1,"I'm just trying to fill in the data, but I can't load it because of the virus."
1,Recommend accept what error conditions
1,does not match the description of GB
1,gb gb tb loss because you don't use it once
1,laptop notebook
1,"bad stuff, don't waste money"
1,don't buy the function of giving the missing files rotten
1,disappointed that the item is not used g saves data
1,"Do you receive the goods, pack the wood when you receive it, open the remote broken goods"
1,very bad
1,"the specification tab appears lying because it has been modified, check the application, the specifications for the processor core, ghz, ram, gb, memory, try to copy the file, gb, internal memory, load android kitkat, the specs must cost hundreds of thousands"
1,turned on immediately turned off sound picture refund min
1,"Disappointed that the flash drive is corrupt, no data transfer"
1,"how about this item, it's been a month, no lazada status, shipping process, please follow up the lazada team"
1,please send a refund
1,sorry
1,"send a giga flash disk, bro"
1,widescreen moon
1,order giga giga when you check the contents of giga eeeh the error item doesn't use it to save when you take a fake photo
1,flashdisk contents mp mp file play
1,arrived
1,"the position of the broken item, how is the solution"
1,iflix subscribe bonus get lazada don't get if you write get bonus iflix don't shop xiaomi lazada if you don't give what do you write get bonus iflix subscription
1,"the tv is dead, the plug in function doesn't turn on, how about this?"
1,"Disappointed, regretted buying a TV product, Samsung TV, not dead, totally good, Sharp LG TV, durable"
1,panel led garis
1,Professional partner couriers don't replace bad ones
1,the flash drive capacity is appropriate
1,"I received the package, unfortunately the Windows netbook, Windows, etc. was disappointed, like Android, the color I ordered was black, I sent it back in pink, Lazada came back"
1,"said by the way, order on March, April, home goods"
1,the goods do not match the description of used goods messed up
1,"Lazada customers are disappointed with the email response service, cs, complain, review the quality according to Lazada, keep quiet, help the customer, continue sellers refund"
1,"Goods, good quality, poor quality, don't save movies, save data files, don't open, disappointed, not recommended"
1,use alias broken
1,green spot screen
1,Microsoft Office products are in accordance with the product key
1,"The memory card is damaged, so I'm selling it, I'm disappointed"
1,damaged goods
1,gb flash drive or not
1,"buy gb flash cream that can help sellers, if you sell it, sell it honestly, sell functional goods, buy it disappointed"
1,goods late expired antivirus vouchers are not responsible or not
1,write the process code or not
1,"try to install the led tv, it doesn't read, because the brand is safe, read the cable, I've exchanged it, if the laptop is safe, read, please be clear"
1,items don't use CCD
1,good stuff disappointed lazada free writing ads hooq yesterday I said it's possible to trap consumers it's not finished I can't shop lazada complain
1,"I didn't buy it until the date of the item didn't show up, the location of the bale, already sent Australia an email, sent the date I returned my money, Lazada made it viral"
1,"Rejected items are being sold, they don't read moving PCs"
1,the importance of breaking a broken TV makes my nephew want to watch Marsa
1,just case
1,"The hard disk in the read test does not install the application, the broken hard disk node is disappointed"
1,warranty brp boss
