rating,reviewContent
4,make the contents not until gb it's okay
4,item received condition thanks lazada
4,price range according to the description
4,"cheap external hd enclosure, try directly plugging in the laptop, alhamdulillah read it"
4,good item fast response fast item color according to the description black blue color
4,"big item, see the picture isn't big enough to protect the hard drive from falling dust, thanks"
4,safe stuff
4,"thanks ridista, the item came quickly, then try it's good or not, but if you use it hot or not"
4,good item neat packing thank you
4,good flash drive no error
4,good
4,"Satisfied with the quality of the goods and the service, the price has changed"
4,good stuff according to the picture sometimes lots also save real capacity anyway tankz lazada
4,satisfied close easily off
4,"Measure the fit for the hard disk, use it, save the flash drive, the headset charger, the ebanking token, fit practically the zipper for a nice case"
4,fast sending process hopefully durable flashdisk
4,"If the TV series supports playing video files via the USB port, yes, the file format is just the type, thnks"
4,recommended item okeee satisfied
4,"good stuff, neat packaging, safe control, dear, estimate delivery, receive the delivery date"
4,"How about credit, how do you do it?"
4,"good stuff, not disappointed, stuff according to the picture, fast stuff, really recommended"
4,alhamdulillah the notebook arrived in july the response was fast thank you lazada
4,send fast item try easy good durable thank you seller lazada
4,it's a shame it can't be usb movie
4,"I bought the hard disk in December, rarely used it, brus all night, I used it, the computer was detected, the warranty was used, the warranty was used"
4,"Items are filled quickly, not gb haya gb"
4,good
4,according to message
4,cool free stuff all functions
4,item received pretty fast
4,"The item arrived very quickly. Ordered Friday, Saturday. Neat packing. Friendly courier. Try normal."
4,packing neatly safe aga a little send goods safe quality goods ok
4,"the response is fast, the goods are fast, thanks lazada"
4,"Good stuff, acceptable, cm antivirus, don't use WLPN, follow the rules"
4,it fits the function cmn not a small screwdriver you know you have to have a screwdriver
4,Came satisfied with neat packing
4,good product
4,original item bro
4,it's good to have a lot of discounts hehehe
4,"it's good, it's just that when you copy the gb measuring file, you can't do it directly"
4,nice delivery item
4,good
4,nice package
4,send bokeh sen now tomorrow it will arrive when I'm scared because I'm afraid I won't read computer read smoothly only buy gb when I check gb gpp overall good price reachable
4,goods according to delivery
4,the goods came packed not yet because of the wrong order I'm looking for a sata exchange or not
4,"good item, recommended, may it last"
4,Thank you
4,item estimated date good job packing standard gb capacity not actual fast passable data transfer gb internal memory card samsung eats minutes so far like thanks easy service an hold up if rate thanks laz mall
4,keren
4,good stuff hd template okay
4,oe sipp
4,good inc tv packing ok send ok price yes order unit price buy unit price
4,siiiiiiiiiiip
4,gb real free space only gb overall ok
4,item as described fast delivery thanks
4,item ok according to spec thank you
4,safe item neat packing super express order tomorrow morning at morning use good safe sunday dear cardboard no official warranty card asus warranty th it's okay satisfied with the service lazada the seller is great thank lazada be the best
4,"send it because the courier service is good quality goods, clean picture, tv is a computer monitor, tq"
4,it's really good
4,"thank you, the TV has arrived, it's just a test"
4,"the item has arrived, how do you use the otg cable to connect"
4,product material good item according to the picture description thanks
4,"Items. Quick order. Address. Mintol invoice. Purchase. Send via email. Min, thanks. Lel"
4,neatly packaged goods tv sound function overall delivery rate missed the estimate cckckckckckckc
4,"okay, the item fits the pic, thank you"
4,"Standard delivery isn't fast, isn't the UAI capacity using that kind of system, gb over all, the warranty card is good, the attachment is successful, the stall"
4,"thank you, sis, for the order, the goods are good, the packing is neat, the goods arrived quickly, dear gb"
4,neat packing of expedited wood jne via land according to shipping costs
4,"pack it neatly, haven't tried it, it's easy, it won't be disappointed, it's durable"
4,like color packaging able to measure large capacity tb seagate tb complicated to use large measuring plugs buy seagate compatible with mac edit files seagate format windows convert format mac thanks to free seagate software short satisfied
4,good capacity to store music video data is great
4,"cassette antivirus, uh, give me the serial number, tell me to download, good overall, fast delivery"
4,send
4,goods received safely according to the image brand capacity according to sandisk gb thank you
4,"Order with cool day, thank you"
4,"build the docking product according to the price of the brand orico three buy the hdd hardcase enclosure the quality is categorized okay pay attention to the docking hdd adapter cable it is frail aka bending the cable break so the manufacturer orico choose the material the adapter cable is damaged automatically except for orico selling separate special adapters order for docking hdd save extra caution cable Roll up any HDD socket pot, always be careful to support the HDD socket's weight using brittle plastic"
4,good smoga awet
4,try fast
4,"the goods correspond directly to the packing, the packaging is good, it arrived late on the schedule, the date it should have arrived, the date it arrived, the date it was sent to Batam"
4,Barangay ok ka nador kudalah bovia teas lasada
4,Is it true that the price is measured in inches million
4,the item has been received according to the picture good packing function sent late today thanks
4,jooossss gandosss
4,good stuff
4,cancel order
4,immediately the memory is not full
4,Send the express to the Bogor area
4,the product is ok according to the photo
4,send the result up banner
4,ok hopefully durable friendly courier
4,according to the order of the top of the tree a
4,good quality hard disk read fast
4,cool bro
4,"Windows doesn't use, how about genuine Windows, doesn't use it, even though you deliberately choose a product so it doesn't bother installing, please respond"
4,laptop isi windows install dll
4,Goods received dear send more estimates
4,"When the item arrives, it makes me nervous when I arrive, I immediately check the good item, try copying and pasting the file, I hope you are satisfied"
4,"the item is okay, I can cancel it at that price, I'll just take it when I can buy it again at a cheap price"
4,item ok fast delivery
4,unique and neat
4,good item fast cod delivery
4,the packing of the rapi
4,"Haven't tried the product, congratulations, haven't tried it. Hopefully it will last, send a tick package. Please recommend sending it using JNE Boyolali"
4,neat packing item ok
4,good
4,item safely packed neatly using wood analog tv haven't received digital tv broadcasts different design bazle picture thick bottom disappointed actually why did you get the jt price at the samsung brand day event
4,"the goods are steady according to the description so that when you use Ninja Express, it's slow, different, jne, sometimes it's too heavy"
4,original product
4,packing safety bump sent pretty fast complete full description disappointed cable heats up quickly use it to replace the normal cool cable
4,item ok go to use g disappointed recomseller
4,"brg received, okay, according to lazada"
4,goods received
4,the goods are ok according to the standard delivery picture thq lazada
4,brang pretty good at a relatively cheap price
4,the function product is to send the gratuity card
4,goods quickly as ordered
4,nice function
4,big
4,relatively cheap price good quality
4,"sent a little late than the time to send good goods neatly packaged, cheaper prices than the store, thanks lazada"
4,Sandisk original item
4,"It's a shame the packing is plastic capital, fortunately it wasn't defective when the process was sent, because it's normal, it's originally from Hong Kong"
4,"So far, the item has been tested in good condition, unfortunately, the courier went to sign the document for receiving the item."
4,the goods are safely packed safely neatly just anti-virus isn't it okay
4,reasonable
4,the product according to the value plus function of the safe keeps the data safe top deh
4,real gb of my father mdhan awet
4,installment
4,the item is in sdah condition
4,good stuff
4,"good flashdisk, fast copying data, thank you, Lazada, satisfied"
4,stuff there according to PES
4,real expectations
4,"Thank God, the TV packed the package neatly, wrapping it with wood, thank you"
4,want the tv
4,Fast delivery PSN tomorrow date comes packing neatly sent from JNE polite thank you lzda
4,functional rubber tab cap is brittle
4,try jreengg ciblek sound level volume and top markotoooooopppzzz image quality
4,how to install windows e because I don't understand
4,good stuff cute gb bright gb content
4,not suitable for defects
4,function
4,fast delivery lazada logistics ok product according to the contents of the gb gb write the wrapper
4,steady tree
4,quality test according to standard packing prices
4,"item ok, according to the description, send it neatly packed, the house is smooth, try it doesn't match the cm specs, white spot screen, mm, can't clean, scratch"
4,"good stuff, strong protection, appropriate capacity"
4,fast delivery of goods according to clear selling responds quickly
4,"Good stuff, check GB, but the GB level for lazada is disappointed by consumers"
4,slow file transfers
4,it's okay
4,great
4,good
4,Item arrived quickly as pictured Thank you Lazada seller
4,The item has been received in perfect condition
4,"it's good, it's just that it arrived Saturday Monday, Tuesday it arrived on Saturday Ninja Express, but it's still a long way off"
4,Thank you
4,so far ok bangt the best item send
4,according to the description
4,the goods have been received in accordance with the easy pictures and the appropriate capacity
4,"the hard disk is good, it's really concise, the problem is the bonus, for that, the cover is just right, it's really easy to take it, send it for a week, the antivirus is not activated"
4,order items arrived late date packing neatly secure goods different type specification y specification write type us aluminum material accept us plastic material please be more careful qc thx
4,"the goods are okay, send it smoothly, just close it hard, put it in, the item is okay, test it"
4,fast delivery of goods according to the description play movies via usb subtitles appear you know where the settings are
4,"fast response, good packing, bonus according to the seal, the packing is open"
4,safe packing of goods according to ori's description thank you biladi shop lazada
4,product received the manual book
4,goods okay fast delivery wooden packaging service level
4,very satisfied
4,thanks lazada package trima good stuff easy durable thanks free
4,"good item, great function, send it"
4,"Send the goods quickly, pack it neatly, pen, noted pouch, receive the pouch, the side is open, yes, it is prone to collisions, the HDD is lorot, it gets wet with dust, buy a separate HDD case to keep it safe, the antivirus works. hdd thanks"
4,"great, bro, normal function"
4,steadypppppp stuff is
4,it's just a shame the shape of the case is different from the picture but it's cool oc
4,"I like the product, may it last"
4,"brg, can I check yet, I hope it's good too, thanks to Lazada"
4,"subscribe to the shop, if you are interested in ordering goods, please add WhatsApp, wa directly, the seller, the shop, buy smart, thank you"
4,appropriate product
4,according to the picture capacity take a little recycle system hopefully durable
4,"If a star product packs neatly, if you buy it, just be patient, send it more than the estimated limit for my place in Tangerang, please send it quickly, if you don't estimate, we'll wait for it"
4,"Items sent according to the message, sharp pictures, tired eyes, thanks"
4,stock please
4,alhamdulillah the goods arrived in good condition
4,original item bro
4,fast shipping ok
4,good sip easy easy hold
4,"try to save the data using it or not, thanks lazada"
4,pretty good stuff yet to try
4,"it arrived, he said the day it arrived, the gojek brother didn't confirm"
4,quickly packing neatly happy with the quality of my passport wd
4,send sdkit more good stuff more expectations
4,"I have received the goods on Saturday, I have used a good cellphone according to the cod capacity, the courier, the office security guard, I don't pay money, it's ready, please take it"
4,suitable price
4,the product functions ok according to the price
4,"fast delivery, good product condition, ok, please take care of it"
4,original item
4,alhamdulillah the goods are safe walao center lazada fast delivery rate lazada shop is progressing
4,the goods according to the order of the laptop received safely okay
4,sip
4,great item complete bonus
4,keren
4,not bad sent
4,"sen des goods des in the afternoon sent because it's dark just cancel, fortunately cod if you transfer first already think you're afraid not to pack things neatly physically good goods not yet tv function manual button tv case fragile play button price gin over all good hopefully it lasts sen tv lazada rate of sending goods let me quickly check the quality of the goods sent so that the goods don't return thanks"
4,item ok according to the picture
4,good overall read directly hp hp asus zenfone go
4,nice
4,"good stuff, fast delivery, hard material, hope the price is cheap"
4,"I'm satisfied sending it late, brother, the courier is stubborn because I can't find a name I don't know, I'm tired of asking for the name, phone number, so that the address is complete, thanks lazada"
4,"The package is according to the schedule, pack it neatly, safely, the goods according to the advertisement, the courier, be patient, friendly, thank you, Lazada, hopefully consistent"
4,good stuff send siip recomend seller
4,"Ordered Saturday at Tuesday arrived via the Indonesian post, friendly courier, good stuff, according to the price of Lazada's tanks"
4,fast buy fruit in good condition zonk
4,tks goods received according to the message
4,product received relatively fast delivery top markotop
4,"thank you, the goods sent according to the appearance of anti-virus activation external HD have registered on the official website of WD, please shop for the seller"
4,May the cheap price last
4,Send Bandung
4,it's good to use a cut flashdisk
4,"Satisfied with shopping Lazada, the goods came quickly, well packaged, just pampers the TV, the TV bracket is also very fast, thx lazada"
4,fast goods neat packing goods according to cheap prices
4,"fortunately, I bought it now at the price"
4,good product neat gold bonus lasts fast
4,good inter-aid function
4,"Thank you, I received the item, sorry yesterday, I had to cancel, because I have the heart to be a friendly courier"
4,okay product original by datascrip dear net capacity gb
4,item received packing neatly bubble wrap thank you
4,"Bro, received the order code in the order process stage"
4,think of the hard disk directly
4,"good item, safe packing"
4,ok
4,great item usb cable thanks
4,"It's cool, look at the FD, the packaging is good, the courier is top, it's easy, the FD is durable, isn't it fast?"
4,flashdisk size compaq original item good quality original size gb good price
4,tv ds really fast order saturday monday already cod good job receipt or not just give a star dech receipt give a star
4,good product
4,good item fast delivery
4,"pack it neatly, okay, easy, durable"
4,good no
4,"thank you, lazada order, satisfied buying philips tv, clear image quality, simple settings, honey, look at the usb port, review lazada what"
4,item ok send
4,goods received safely through the promise of pretty good stuff to worry about
4,good stuff send
4,"How can I buy the warranty, I don't know where the warranty is"
4,item as ordered fast delivery thank you
4,"service ok, send quickly according to predictions, good bonus, plus calendar, but the problem is that the color is sen red, the original color of the tryata is brighter than the color of the photo, but I bought it too because I can choose the color I like, it's okay, the function is ok, it's smooth, thank you, just a star, okay?"
4,the brg is according to the picture the shop service is also welcome
4,beje jogja the goods are good
4,"Item according to the picture, fast delivery, hopefully it will last long"
4,fast delivery of goods according to ok
4,good stuff according to the usb transfer rate function is mb s
4,satisfied with the order a little late
4,"I can't get the bracket, how come it says it's free, the LED screen is broken, in black for gold, ok postal courier, ok"
4,"Sip according to the order, bro"
4,"fast delivery, just try"
4,the goods received were tested with good results
4,item received thank God neat packing ordered gb read gb it's okay the order last night thank you lazada
4,"smooth, good, good, good delivery"
4,TV recommendations priced below million
4,dear lazada seller center product info on wa order goods please contact add wa special promo buy free
4,"the laptop is okay, works hard, multitasking, super ram, gb, gb, guarantee it's okay"
4,"the item is ok, big, light, bright screen, full HD, loud sound, a little loud, don't love analog, but digital, it's ok, according to the price, it's ok, the TV is cool, the TV is installed, the TV is broadcasting, full HD is great good seller."
4,thank you already received
4,dzikir monday why send sunday anyway write wide for pretty good for flash okay
4,smooth delivery
4,"The item has arrived, bro, just sent it in, it's fine, the delivery, bro, thanks, success, Lazada"
4,steady satisfied
4,good
4,fast delivery satisfied buy lazada thanks
4,"fast delivery, good goods according to the packing spec, honey, choose os free dos"
4,nice cute thnkz lazada
4,"Pack it neatly, send it quickly, Kaspersky, but I'm confused about where to claim the warranty"
4,"the goods are okay, the packaging is neat, satisfied"
4,steady may it last
4,send standart price down nice quality already give up on using FD just disappear fd durable price down thanks seller
4,send quickly order good goods defective constraints hope it lasts
4,good item gold because of protected wood thanks lazada
4,cicil ga
4,goods received fast delivery yesterday order the day directly just gb storage capacity
4,ok bagua
4,"the goods according to the delivery are very good until I pick up the goods from the office, etc"
4,"the price is pretty good, the packaging is neat, the delivery is fast, hopefully there are obstacles"
4,thank you for that one database goods
4,good stuff laptop plug capacity gg tb ok
4,murmer good product
4,"If you want to buy a touch screen laptop, don't want it"
4,"Send fast, packing fits, easy to open, really good stuff, no fuss, good data transfer speed"
4,buy fruit gb ori samsung canned cans overalls happy courier products send convoluted packages take home courier buy doubtful because product quality guarantees ori thank you samsung lazada
4,"Received with good packaging, the condition of the goods is good according to the picture description"
4,recommended
4,selling goods ok
4,pretty good
4,get hot quickly make jammed pretty
4,recommended seller good item function thanks lazada
4,fast delivery of packages of trusted goods
4,thanks lazada good stuff
4,"Bro, the message number, please check"
4,"Satisfied, packed neatly, sent fast, tq lazada bracket"
4,good luck i try
4,good less tabi
4,good fit
4,ori goods ok lazada
4,the softcase rest item is easily damaged function item please check the rest
4,goods as ordered
4,satisfied good quality price friends
4,mbps read fast test
4,"Come quickly, check the GB capacity, hopefully it will last"
4,item safe function uchubanget gold safe flashdisk only wrap brown envelope sms notification send lex late goods delivery noon afternoon sms
4,item received safely cool color empty lom installed I thought the window would help hehehehe ty lazada
4,ok manteb hold on just see aj
4,rice
4,joss
4,"Good stuff, hope it lasts. Friendly courier. Thank you for good service"
4,"it's best to send standard goods according to the successful advertisement, hold on, bro, join the shop"
4,"I've been using HD for months, the file transfers are smooth, the colors match, I get a free pouch pen, I like to look smooth, elegant, light, it's nice to bring it, unfortunately silver color, I can't get free cloud storage"
4,"Satisfied with the fast delivery according to the order, thank you Lazada"
4,good drinks
4,good ori goods warranty card
4,good quality item according to the picture
4,goods according to the shipping order
4,safe stuff
4,"the PES model is a different color, the packaging is sturdy, the goods arrive safely, the quality specs are ok, thx"
4,
4,The description of the brang corresponds to the fast review of the delivery
4,message quality no mantabs
4,"it's good, unfortunately the cleaner doesn't match the picture, where is the brush, in fact, the cotton buds are good, thanks"
4,"fast delivery, quality is ok, space is quite big, fill in external hdd, cable fits power bank, measuring headset, fine change is great, thanks lazada trend mediatama"
4,of
4,"the item is okay, enter the cellphone, gb"
4,solid original item
4,ntap
4,capacity gb
4,Yesterday's item fits the Oppo A cellphone according to the cool picture
4,"the tv has been received, the packing is good, the screws are thorough, but over all good, thx seller, thx lazada"
4,good
4,limit
4,"The quality of the flash drive is good or not, the condition of the product defect, the specifications for the FD match the description included"
4,Goods sent more estimated date of course
4,"Fast delivery, hope it lasts, thanks lazada cx shop"
4,"good stuff, clear pictures, cheap prices compared to brands with measurements"
4,"good packing, fast delivery"
4,"ordered yesterday morning, it came really fast, mas neat, thanks lazada"
4,great order date to date hopefully service selling flash sale thanks
4,thank
4,the flash is good to use for a while it's really hot
4,"goods in smooth condition, normal function, lazada star, but box, warranty card, safe packing, only dos, fortunately, the delivery process was smooth, overall, it's great"
4,late evening courier office tomorrow evening thank you thank you
4,"I can see the price of the goods in turn, it's quite a lot to get Nasi Padang"
4,pretty laa quality
4,"The main item is to use the HDD, the notebook, the error system, the advertising function is transparent in black, but overall it's ok"
4,ok
4,"pack it okay, pack it neatly bomb, try the flashdisk, hopefully according to the packing, Tengkiu Lazada"
4,gb just gb
4,the goods received because of the enthusiasm to buy sent quite a week received the medicine the quality of the tv is good thank you lazada success
4,good quality goods at a very cheap price
4,it's good if you don't have to cut the file from the cellphone memory in gb size
4,Items according to the bonus according to the Kagoll tera
4,that product is good but the problem at that case the case is hard to open so you need more effort to open it but because that the case will prevent it from opened case accidentally produk bagus casingnya sulit buka hardisknya kuat thank you everybody
4,pretty good free stuff kept as spares fast delivery and for the price very happy
4,Manthaapp promo yaya
4,item ok send ok
4,sip
4,send west papua packing neat safe caps lock function keyboard not working function switch capital letters not working except windows update via internet so far good stuff recommended
4,"very good, thank you"
4,"Good service, thank you lazada"
4,"the price range for the assessment as a layman doesn't produce sound, the color is sharp, it's pretty easy and it lasts, thanks lazada"
4,in accordance
4,"thank you, pack it neatly, the goods are suitable, according to the fit, pack the plastic, when you open it, the water enters the base, the front cardboard pack tightly, thaxz lazada"
4,good job
4,good item fast delivery thank you lazada
4,elegant style
4,"good item, smooth according to selling, the seal has been opened"
4,"The item arrived safely, the estimation is waiting for more or less rapopo nuhun lazada"
4,overall it's good
4,send fast
4,"Thank you, item received on schedule"
4,"Goods, safe to the boss, packing is great, I really like it, it's neat, really, take care of the flash, I hope the good stuff lasts, thanks boss"
4,good
4,"easy, easy, durable goods, don't mind discounts, quality guaranteed, lazada, tq"
4,thanks package
4,function with love
4,item received in good condition neat packaging deer fast delivery bonus received bonus item according to the description bonus antivirus difficult to manually update kutik clock install result get activation code invalid code
4,"Arrived the item according to the complete black image, everything was tested, all working, Jid Job Seller Lazada"
4,Fast delivery. Very neat packaging. Anti-virus function. The activation code when registering the antivirus. Can't activate the activation code
4,item according to product description send when open in warranty card paper back lazada overall good support device type measure gb read so many gb reasonable eat system
4,"the price of the product is ok, the important thing is the sound quality is ok"
4,items according to neat packing
4,the goods arrived good ff good ori
4,the song fits the price
4,good send on target
4,reference
4,"it's pretty good, it's okay, thanks lazada"
4,goods shipped fast steady
4,thanks ta
4,"the date of the order, the date of the drop, the Rp, no, the goods are smooth, great according to the price, the delivery is fast, it arrives, josss if you use p s"
4,item received data cable please help can exchange cable tks
4,"good stuff, the price went down again, I bought it now directly"
4,oriii
4,"Fast delivery, item according to the picture, hopefully it will hold up well"
4,good item as expected usb port video text dear send month tangerang goods good item color doesn't hurt eyes good signal use antenna please rate delivery service
4,thank you goods
4,not fast enough battery duration sticking to the power button near the delete button usually wrongly pressed when typing overall ok that price
4,Fast delivery of original functional products
4,Really good
4,"great, not disappointed"
4,"Send it to the shop, how come it's okay ori, the warranty card, the data transfer is really fast"
4,mantab satisfied
4,Item model likes packing okay send jne times from date seller fast response hopefully lasts because check uses
4,good stuff fast delivery lex super cheap prices make it safe goods go top really thank you
4,good item fast thanks lazada
4,"GB capacity is okay, it's pretty good"
4,"packing is good neatly sent because the expedition service is of good quality, but the sound is just a hit, it's a shame I can't get a bracket overall is good"
4,good fast delivery
4,"fast delivery, thx"
4,sub sdh sy trima kirim tdk secpt dl thanks
4,good product
4,"I was able to review the item, try sending it via JNE, it's really slow"
4,"thanks, lazada, ordered express, ordered yesterday afternoon in the morning, the flashdisk is good according to the picture"
4,reasonable
4,good stuff straight away
4,"the package is ok, but the bonus is the otg mini reader or not"
4,hot fast everything is good
4,flashdisk ori and postage prices like to change the area sometimes like sometimes also when buying standard postage gpp satisfied with the message thanks lazada
4,alhamdulillah the goods are fast black mes send blue hardcase big
4,good item normal function recommended
4,according to message
4,"Goods received, congratulations, slow delivery of goods, the normal way is smooth ori"
4,"brg according to estimations, the packing is neat, the test runs except for the sound, because the TV sound is unstable, sometimes it's silent, what about production defects?"
4,goods according to order
4,good
4,Send received according to estimation Send good packing Neat items complete according to direct description Test results are satisfied Thank you Kenkez Lazada
4,Thank you for packing neatly
4,g capacity is only not according to specifications like kawe goods
4,item ok function neat packing safe friendly courier tanks lzd
4,normal tv conditions received sent Sunday goods overall is good enough arigatou
4,"I have received the goods, no warranty card, please be bright, thanks"
4,neat packing perfect ok quality recommended seller guys
4,"good stuff, cool voice, lazada thumbs up"
4,received with packing so thanks lazada
4,cool tv arrived quickly order tomorrow direct thanks lazada
4,thank you for the safe delivery of a friendly package
4,week's been a problem
4,Goods received according to estimation good material hopefully durable received blue ordered red disappointed it's okay thank you lazada seller
4,"Thank you, the goods have arrived"
4,nice value
4,Mayan otg is not used
4,the goods received flashdisknya quickly hot
4,"Item as ordered, may it last"
4,"Thank you, the item arrived really well packed, the flashdisk is already packed with cardboard, the poko is really good, it's really limited edition, thanks lazada team bintang, try the flash, hope it lasts"
4,"send the product fast, the product is good, the body is thin compared to the epak, it's pretty good"
4,"how about paying in installments, bro?"
4,"the goods are okay, I've tried to be satisfied sending them using the post to arrive"
4,goods received according to estimate
4,good item sent thanks hopefully durable
4,fast delivery within hr when checking wd web guarantee no need to ask guarantee behavior purchase date according to wd web claim problem invoice sending serial number hdd please help seller involved johan yahoo co id thx
4,"fast delivery, packing neatly, just a suggestion"
4,Original goods at the best price
4,"The item has been received smoothly, but the antivirus must be upgraded before use"
4,"the stuff is okay, the puch is hd"
4,"good, smooth, cheap, cheap, cheap quality"
4,sorry it got stuck
4,"quite a complete hdmi port, the speakers are shrill, send using a slow ninja"
4,"the pink color is nice gradation, so aware that the touchscreen is slow to send estimates"
4,"the goods arrived safely, the process is fast, the packing is neat, try it, okay poko naiss"
4,fast antivirus when input activation code fails only the hard disk doesn't use antivirus
4,"the tv is really good, pack it neatly, the courier is polite, thanks lazada"
4,smooth item functioning fast delivery good job seller lazada
4,"good, arrived quickly according to the description of the item"
