rating,reviewContent
3,"yes, it is quite bargain according to the image for the GB hard drive, communication of goods ready for the transaction, I'm disappointed, I'm not disappointed, because I said, bid for the GB hard drive, the price is automatically different, blah, blah, but send the remaining money to replace the flash disk, the wireless mouse, the response is to sell goods."
3,usb tv function is easy to heat
3,"buy good sell item lazada send bargain send dakota cargo persuade lazada team delivery service year service dakota cargo expect estimates prospective buyers wait for bad comments dakota cargo tv take dakota cargo warehouse promise tomorrow tomorrow tomorrow the results will be loss energy loss cost loss product quality please vote the sound of the sound is flat, golong, slow, forced, until it gets stuck, the screen is abysmal, the screen is standard, million LED lights, the average distance between the lights, the test light, the dark color, the edges of the normal screen, the price of a million, the build quality, the poor, fragile case, considers it reasonable, the cut, the cheap selling price, the more prominent, the cheap price product Riah belongs to an LED TV measuring quite an inch, brand name, TV recommendation, thank you, it's not very jabar, thank you"
3,capacity gb
3,already bought gb v
3,brg until the day I ordered it when it was on sale now the price was again the date it was installed os cmn I'm disappointed that the different colors drawn must be dark blue I got full black plz be more consistent again lazada
3,Item as described fast slow transfer
3,oval otg does not connect directly
3,fast goods according to pict unfortunately no warranty card in the package
3,item received fast expected condition packing function thank you
3,according to message
3,"Thank you for the item, thank you, sorry, thank you, take care, trust, subscribe, be safe"
3,smntra blm ad mslh somga durable
3,Cist in nobox harga ski condosics so box below
3,the zipper is quite slanted according to the basic price
3,"The quality of the TV is good, sent it, arrived Sunday, I am satisfied, thank you, Lazada"
3,"send it according to the estimated quality of the speaker product, the color is ok, the courier is friendly, how about sending a warranty letter?"
3,"it's great, just no notes"
3,"pirt the receipt code is correct, uncle, didn't check"
3,"According to the picture, the screwdriver, the wallet, the pouch, the picture, please be kind"
3,pretty okay good stuff not a bag and mouse
3,goods as ordered
3,Siip the goods according to the message
3,"it's already cracked, fortunately, the return of goods has been opened, there's already video evidence"
3,bawa cd driver
3,"Express doesn't come, it still pays standard shipping, it's free"
3,"satisfied with the flame, very disappointed"
3,sound sometimes
3,tv courier Lubuklinggau city ninja express polite told to take the counter between packages friendly please pay attention thank you
3,goods received
3,"try, ok, no problem, maybe the house is z"
3,And in ke
3,"normal items, friendly couriers, but no warranty book, please send a warranty book"
3,what's the solution
3,"Using this year, the speed has dropped dramatically, the performance is weak, I hope it doesn't have bad sectors, I haven't checked it's genuine, isn't it"
3,sen gb wrote original gb product gb wrong product or good shop can read smoothly durable
3,broke tv
3,good product good shipping
3,product according to price description
3,"Order ready-made cream base type items, hopefully they will last"
3,not black stuff
3,packing neat courier also friendly day the package arrived in july it's good but it doesn't fit xiaomi phones ma samsung hu hu hu but alhamdulillah everything is good sorry I'll just give it a star
3,item arrived in perfect condition and still working well until today fast delivery and great customer service communication thanks
3,"it's good that the function is really helpful, so that the save file is full on the laptop, so the item isn't damaged"
3,"don't fill the tar box, just the laptop"
3,good material according to tidiness for the level of thanks
3,"cool body, color image quality"
3,windows instal ya gan
3,"The second product is pretty good for sending goods, but it's annoying when you send it, you have to take it"
3,"admin, it's already late afternoon, packing the courier is also friendly, unfortunately I'm a little disappointed because the ad bracket doesn't ask for front-level, admin, lazada, thanks"
3,send jne jabodetabek lazada standard expedition shipping
3,"it's great, just no notes"
3,sending goods sentat lazada coordination sending ninjas hopefully times
3,packing items using wooden packing
3,"oh, the communicative cs doesn't help, so pack the wood, if you pay, give the menu, choose to send it, the price is ok, the color is ok, it's ok"
3,the tv is small or not
3,"Sorry, the laptop lot seller is friendly, fast response price"
3,"sorry, sis, bro, flash, ok, use no connect"
3,according to the message is ok
3,send laptop bag bonus tera title fill description send one item one after another just wait for action
3,"Items sent according to the picture, the contents of the music file, record the video, play the video"
3,test check using I connect jg hometheater avr yamaha harman kardon hdr blur image area sharp compared to tv brand hdr resolution khz hdmi play yotube film k chip tv tuner bit deinterlace due to writing the way the image moves fast gar smooth digital analog broadcasts people's faces are boxed badly tuner adopting old school technology dvb t hdmi port support arc bad required home theater connection channel sound port audio out spdif optic disappointed dts out badly must connect hometheater audio channel system spec set tv ting dts on low screen panel quality screen blending interferes with black corner areas left and right of the android system screen hide block main menu area top of live viewing application change audio video settings except media player support harddisk tb max tb hdr spec refresh rate local dimming response time test playing fps games disturbing shadows responsiveness on ms disturbing install kodi cctv view chrome gamepad bluetooth speaker smooth leg hobby playing games watching movies audio dts dts hd master gam sound system bar broadcast tv clear bit tuner broadcast analog or digital dvb t tv hdmi arc audio recommendations dts screen blending coocaa responsive
3,i bought this unit and expected much like the specification but you sent me the unit without copy disk to disk features i need to reclaim what i suppose to get but i don t think lazada co id will help me to negotiate with them cause this unit came from foreign country or can you what do you think costumers shop has changing the brochure good education well information for us nice
3,package received wooden packaging bubble wrap test results as expected next please fast rate send order in. expedition estimation max come on you can do better than this thanks cs lazada jne help thanks
3,"The goods arrived yesterday, how come the mini keyboard is a bonus promise"
3,"Move the fd cellphone image. When I try to plug in the laptop, the amsiong image is corrupted"
3,"the goods received, the conditions are also a few, unfortunately, the guide book for the user guide, the warranty card in the email confirmation, I got Lazada, wrote send, received, oct date, I received the oct date, to write, receive, not according to the promised date"
3,Bought a broken unit. The return process. Hope it's done. Send it quickly. Please help with the return process. Lazada
3,no multimedia usb
3,Disappointed because the difference is that the bargaining item closes to accept the flashdisk
3,send slow ninja
3,use hp specter where usb c buy series baseus convert dr usb c usb comes hard drive compatible error text where sometimes text wd passport bh tb bh tb compatible tb difficult to connect using a desktop notebook connect easily wd wd service center
3,"the product is pretty good, there are lots of inch variants on cod so you don't buy it"
3,open the file
3,satisfied
3,Is the goods according to picture
3,"Order the free bracket, but Lazada doesn't help"
3,it's clear that windows won't open appdata
3,according to the price of good plastic material like plastic glass
3,please confirm the courier nyaa goods thank you
3,enter the hdd yes
3,"Send it fast, work dear, the headset bonus isn't left, okay"
3,cool remote
3,item according to the picture sent
3,goods received good quality dear send
3,please lazada good send fast
3,"try to see if it's good, give it a star"
3,pretty late delivery schedule
3,min capacity tb
3,"good stuff, unfortunately the size doesn't fit the hard drive"
3,"the memory is ta, bro"
3,"doesn't match the photo, I'm afraid to buy it, I'm afraid it won't match the photo of the item"
3,pretty cheap price pretty fast delivery
3,pretty good stuff
3,good stuff send home take find the way
3,the goods received according to the description send the goods worry about the delivery service confirm send the goods you know the tv entrusted the shopkeeper take care of the parking fortunately honestly tell me send the tv please just pay attention to the delivery service definitely communicate with the customer sure the customer will receive the goods if lost lazada's responsibility ok delivery service is badly messed up
3,send fast
3,do not pay credit card installments
3,"I've tried it, it's pretty normal, even though the brg, aka second kcwa, the bottom part is already broken, it can't be tight, it's okay, I can still use it, hopefully it lasts"
3,"try plugging in the active laptop speaker, dragging it to it, ja"
3,great cheap stuff min bonus success
3,"East Java Gresik position, how to order credit"
3,thank you like
3,"the goods received, the conditions are also a few, unfortunately, the guide book for the user guide, the warranty card in the email confirmation, I got Lazada, wrote send, received, oct date, I received the oct date, to write, receive, not according to the promised date"
3,product received
3,Bargaining goods at affordable prices according to flat flat pictures
3,"Just the price, the quality is abal abal"
3,"the flash is good, hopefully it will last"
3,It's not wrong that the price of a Sony inch LED TV is really right
3,please replace the item back the date the mouse functions I use a damaged laptop item please give a quick notification thanks
3,That voice doesn't nahaaaaaaaaaaaaaaaaan wkkwkwkwk
3,bagus recommended
3,"when the tv turns on the hose, why does it smell so bad?"
3,"The quality of the price is satisfied with the wall bracket, the promise to send is disappointed, give a star"
3,good fast satisfied
3,fast
3,"Neat packaging, fast goods, no warranty card"
3,Monday evening tomorrow will be delivered dear
3,otg function
3,"Disappointed with the product, cm, plug in to USB Type C, just enter the cellphone, don't plug in standard USB to connect to the laptop, read the product description in detail"
3,okay stuff
3,fd cash cracked
3,"Bro, do you install Win or not?"
3,"The goods arrived quickly, unfortunately the booster antenna is not there, please be good at delivery"
3,Monday evening tomorrow will be delivered dear
3,please change the subtitle information
3,it's really good to be in a hurry tf the goods are prepared until the week after week I'm told to follow the store again
3,the function of entering the laptop is why the message is if an error is detected it needs to be scanned
3,"I don't know maybe because when I sent it or when I turned it on it didn't look like an error, luckily the Asus service is official, if it's for packing, etc. it's good"
3,fast delivery like thank you kenkez hopefully the hdd will be of use hopefully it will last a long time thanks lazada kenkez
3,no brackets
3,May the original item be used
3,please notify
3,sent the goods quickly sen tuesday wednesday the hard drive is good
3,holiday until the original item opens a photo thanks lazada really effortless
3,"TV goes limp quickly, it's hard to connect to WiFi, Chromecast supports watching Netflix, it's better, TV is good"
3,"neat safe packing, the remaining gb memory is gone"
3,reasonable
3,head gb
3,"the goods according to the pictures, the quality of the goods, the quality of the goods, the guarantee that the packaging is neat, I don't know when I plug in the laptop, I immediately get a notification of the virus, the virus comes from my fd laptop, okay, I don't like cheap prices"
3,so far found ok
3,catching a good signal using a good antenna using a tv
3,"brg is good, the price is a little different, it's a shame to send an expedition, don't use it again, lazada doesn't fit, I think it's too late to buy this as a gift to bring home to the village, I bought it again, the shop actually used it myself"
3,"crazy clear picture, exactly like the original good job tv screen"
3,reasonable
3,damage
3,wrong item sent
3,no bad cable
3,ready stock bro
3,"Ordered Tuesday night, February, March, the goods were sent safely, fast, good quality according to the description, thanks lazada"
3,that price is ok
3,beautiful unyu order capacity gb real gb not bad laaahhh measure usb character please thank you lazada and seller
3,flashdisk using giga content huh
3,"good picture, sound, I give value because the hum of the HDMI cm port is more than TV"
3,"ryzen guys, according to expectations, please take responsibility again"
3,sip
3,Alhamdulillah safe stuff
3,Thank you lazada
3,damage
3,"it's great, the goods arrived neatly packed yesterday, bought a seller, the item is sensitive, the impact is safe, the seller is okay, I believe in buying, thanks, Lazada, I believe in shopping"
3,buy a used hard drive rarely use please info on warranty claims
3,bang upgrade ram total
3,ts g got
3,fast
3,buy gb check comma item accept condition
3,"it came fast, fd broke the pink penny sent red hmm"
3,"The flash disk is packed neatly, I don't know why the flash disk is so hot when I use it"
3,goods slow send check packing good neat normal function
3,send according to the laptop update os office trial
3,USB-friendly courier items don't match cellphones don't save photos
3,ready stock bro
3,yes not bad
3,"I'm confused about installing Office, bro, it doesn't work out"
3,item received function thnks
3,usbanya usb khus
3,don't use postage
3,"I misunderstood again, it's good, the casing is just a hard disk casing"
3,"alhamdulillah, screen tv, picture quality, hdmi connection, usb antenna remote, smooth sound, shrill mono stereo wikwikwik, plus active speakers, bass, good sound, plus an android tv box, smart tv, hehehe thanks"
3,"Do not hesitate to see the product, see the positive YouTube review, it's lacking, just load the SSD"
3,product packaging bubble wrap product quite sensitive product shake sent via post Indonesia worried product pouch sent according to promise profit complain pouch compensation postage pouch
3,nice according to the picture
3,order red black
3,Disappointed sent Sunday no confirmation from seller sent tv
3,ts g got
3,the processor is not how disappointed
3,fast delivery capacity is not real gb
3,"Thank you, Wednesday's order, Thursday, arrived, thank you, Lazada, I didn't use the item"
3,free pouch mouse pad according to the picture pouch bag picture mouse pad picture brand seagate winnie the p h more satisfied thank you
3,Cist in nobox harga ski condosics so box below
3,good selling product as expected bonus pouch mouse pad according to the picture
3,good and nice usb
3,"Goods received Sunday afternoon, decent fast. Please consider lg, safe packaging. Goods"
3,thanks lazada the item arrived alhamdulillah it's good cman the broadcast image is clear
3,"Buying coocaa products, disappointed, ordered a screen defect, unfortunately, exchange goods, warranty clime, lazy"
3,"Send lost, aka I don't know where the courier got lost, even though I already have the address, I haven't sent the address, so far good for my product"
3,order nan until walow too late unfortunately plesdis doesn't use it bad it's really disappointed lazada the product ak ordered doesn't match the picture the message is disappointed
3,why did the order arrive now even though I ordered to pay on December
3,real goods send s receive need days info jakarta area
3,"good stuff, fast packing, good things, added prices, bad quality"
3,"came even though waiting for the Indonesian postal courier service, my wife, the cigarette courier, gave me the fare, didn't give it to my wife, because I didn't have it, I tried it, if I don't know what to do with the courier, I suggested Lazada just pk the Lex courier"
3,"I received the TV, unfortunately the TV was broken, yes, it was damaged when I sent it, squeezed it when the screen was already very happy, before the process came back, it was easy, easy to receive funds, fast, received payment, it's okay, don't give up on fate, see people's reviews, good stuff is good"
3,"I don't know maybe because when I sent it or when I turned it on it didn't look like an error, luckily the Asus service is official, if it's for packing, etc. it's good"
3,"When I received the package, it was damaged, the plastic checked, I was afraid, why, after all, cod, uh, courier, jne, refused. If it's damaged, refund the item. Check the condition, it's not profitable."
3,"Sturdy TV stand is prone to shocks, let alone the wrong position, the precision is beyond okay"
3,according to the description does not match gb
3,good overall goods send refund process etc. please play the description of the item description write down dvbt t dvbt please kindly thank you
3,thank you message bonus flashdisk gb damaged flashdisk gb otg function
3,"I was surprised when I opened it, it was light. wa, mas, warranty card, no purchase package, for claims, it's enough proof of purchase receipt for the unit for a pretty good bonus, gb poch the headset doesn't work, my output is quite satisfied, hopefully it will be improved"
3,isi real tera byte
3,no comment packing good
3,"the request came a long time ago, y"
3,sell windows clear windows people mean easy to install windows
3,satisfied lazada fast delivery
3,"ready, bro, the goods arrived according to the order and arrived quickly, the test was ok"
3,tv optional usb off
3,send according to the laptop update os office trial
3,may it last
3,simple to pretty fast
3,sdh chat asus activate original microsoft office code suggest bring asus center asus center lampung hardware service staff dizzy go shop install office original charger fee too loose easy to plug out
3,code ga
3,nice item fast delivery nice
3,untested friendly courier
3,good packing fast hope it lasts
3,reasonable
3,"Hmmm, this HDD is really cheap"
3,"Connect the flash function cable, it's ok"
3,the otg is just bad
3,original windows got a laptop bag with big ram but microsoft office donwload using polaris nice design dark blue color fast delivery packing very neat seal thanx lazada
3,good stuff according to the message send make please worry about buying advice need fast goods
3,"really good stuff, fix the external hard drive safely"
3,good stuff
3,"no invoice, here's a warranty claim"
3,tv is more estimated tv is pretty good thanks lazada
3,real goods send s receive need days info jakarta area
3,"warranty for th glass machine or not, thanks"
3,"fast delivery, quite complete, advertisement, love antivirus, box shape, accept stickers, only series, software box"
3,"Good products, cheap orders, service workshops, East Java"
3,"use bubble wrap wood, safe content, tv, good test, wifi problem, connect the internet, setting the date off normally, good, complete guidebook according to sending, super, estimate the message, the date until the date, it's really crazy to buy goods on the date that the date has arrived, it doesn't get stuck in the warehouse, sorting the day, I don't recommend friends, family, buy, just wait e VIP card, just send it via e-mail, lazada warranty is up"
3,good item neat packing screen ok touchscreen ok yesterday installment failed lazada installment ok charge full dri cc
3,"overall so good, the price of gin is good, you know the quality of the ingredients, the quality of the gin is durable"
